0.0,0.0,0.0,0.0,0.0,0.0
-8.214326188586798e-08,0.001286186314624774,-0.0014368394672180308,0.0001506256041731592,-8.214326188586802e-08,2.7548420097636457e-08
-1.3142858524830728e-06,0.00514471959267103,-0.0057472752760274,0.0006021149146751819,-1.314285852483048e-06,4.4076868118717223e-07
-6.653425143772177e-06,0.011575368874343961,-0.012930564189529672,0.0013529640629119863,-6.653425143768664e-06,2.231252273680275e-06
-2.1026853879648176e-05,0.02057723644905876,-0.022983817252640877,0.0023995301306907815,-2.1026853879540088e-05,7.050672889829452e-06
-5.13286357892648e-05,0.032147991479158006,-0.03589953289224224,0.003734333955776668,-5.132863578767153e-05,1.720745728524178e-05
-0.00010641077812137547,0.04628280723740769,-0.05166217401543032,0.005343708339589007,-0.00010641077810708506,3.565843823323399e-05
-0.0001970653810286969,0.06297302258969516,-0.0702438515902233,0.007204837063050136,-0.00019706538093770733,6.59919362017396e-05
-0.00033599339048321275,0.08220456832941547,-0.09159923787884008,0.00928227152792474,-0.0003359933900320945,0.00011239801517019991
-0.0005377554924598193,0.10395622725891403,-0.11565991888912013,0.011524070214161658,-0.000537755490612298,0.00017962139010991457
-0.0008187015008207485,0.1281978316528737,-0.14232850281383522,0.013857778177169322,-0.000818701494315688,0.0002728928924195843
-0.0011968766466631355,0.15488853774877942,-0.17147291480292307,0.016186539977017387,-0.001196876626406214,0.00039783679234598965
-0.0016919066663824934,0.18397534525436915,-0.20292140301844336,0.01838570316058019,-0.0016919066094209386,0.0005603538018061481
-0.002324868374242905,0.21539203881098684,-0.2364588228543293,0.020300298805251214,-0.0023248682273170436,0.0007664831672614683
-0.0031181578704337653,0.24905870639451352,-0.27182472172129174,0.02174375887701985,-0.0031181575185412827,0.001022251481135743
-0.004095373548791208,0.2848819303255703,-0.30871359567854817,0.02249813429293259,-0.004095372758642348,0.0013335198786888396
-0.005281234217552494,0.32275565351652763,-0.3467774389381215,0.022315917537428467,-0.0052812325411082705,0.0017058440973073854
-0.006701552702465763,0.3625626127859693,-0.38563039998620036,0.020923376549643536,-0.006701549319840289,0.002144362501205239
-0.00838328176524591,0.40417612795630375,-0.42485506296587716,0.01802511661526757,-0.008383275239014179,0.002653725146568429
-0.010354642622036805,0.4474619667675553,-0.46400966412309863,0.013309451210652419,-0.01035463052623949,0.0032380725555373542
-0.012645338368323702,0.4922799894728364,-0.5026354817056485,0.006454113268154324,-0.01264531674485761,0.0039010670588019783
-0.0152868472896622,0.5384853160466516,-0.5402637128568137,-0.002868119750423212,-0.01528680987170272,0.004645973676636871
-0.018312786272545862,0.5859288406762251,-0.5764213392774479,-0.014984202370959765,-0.018312723398264463,0.005475782706332816
-0.021759333582201997,0.6344570211339204,-0.6106357255779895,-0.030216172425058786,-0.02175923070102353,0.00639336310446127
-0.02566570365433189,0.6839109730497347,-0.6424379294319067,-0.04887711639276275,-0.025665539300518153,0.0074016343819780835
-0.030074674294211436,0.734124985794173,-0.6713648872498389,-0.07126769011486664,-0.030074417366131957,0.00850374455837692
-0.035033178790167235,0.784924641298158,-0.6969607543097998,-0.09767308620722197,-0.03503278492460496,0.009703242021100645
-0.040592992273136404,0.8361247607950866,-0.7187777272654926,-0.12836033466880417,-0.040592399037039525,0.011004229227561934
-0.04681156408535598,0.8875274325036817,-0.7363766767993786,-0.16357585132276165,-0.04681068461452952,0.012411485591818624
-0.05375307744094212,0.9389203921317149,-0.7493278919060915,-0.20354319313837094,-0.053751792023894365,0.013930545378032358
-0.06148985626342657,0.9900760435393261,-0.7572122088790267,-0.24846102198876718,-0.06148800117972169,0.015567713920699527
-0.07010428916884737,1.0407514238080573,-0.7596227912243746,-0.29850130034816075,-0.07010164181486134,0.01733000200385963
-0.07969150479924618,1.0906894403464653,-0.7561678664983091,-0.35380772397422655,-0.0796877637233165,0.019224953626536295
-0.09036311369716882,1.139621744686599,-0.7464748422363353,-0.41449431513801344,-0.09035787154789188,0.021260336160379093
-0.10225243084298137,1.1872736696694188,-0.7301964537385768,-0.4806439284641369,-0.10224513729678758,0.023443652911642056
-0.11552170506051372,1.23337176008492,-0.7070199884543763,-0.5523061284315419,-0.11551161536958501,0.025781424241252602
-0.13037198188689417,1.2776545883211234,-0.6766812313617847,-0.6294934523374087,-0.13035808453746076,0.02827816159105361
-0.14705623064312046,1.3198877645825828,-0.6389855889731773,-0.7121744666052283,-0.14703714444212107,0.030934925733207292
-0.16589602466773973,1.3598842501534392,-0.5938397235027013,-0.800261336586326,-0.16586985116316397,0.03374731622316886
-0.18730069707759947,1.39753097170265,-0.5412973473113254,-0.8935891956030618,-0.1872648089481338,0.03670269721474929
-0.21178379393418323,1.4328214995531814,-0.4816208354102139,-0.9918853870998566,-0.21173453654529054,0.039776483068018516
-0.23996099597742301,1.4658903214131842,-0.4153519530463503,-1.094730917331319,-0.2398932874057396,0.0429275607454941
-0.27249005196354764,1.4970338092913962,-0.3433632708960493,-1.2015281013254517,-0.27239691357686624,0.04609384911278344
-0.3098749390133209,1.5266846954143907,-0.2668227968550743,-1.311509805634925,-0.3097471298331202,0.04919134581481722
-0.35204402372450283,1.5552952025918316,-0.18697698891722436,-1.423841977032387,-0.35187023146268226,0.0521238482748811
-0.3977758373776701,1.5831355803105356,-0.1047569280257506,-1.5378220215805376,-0.39754409751639724,0.05481076080783333
-0.4444945682385522,1.610176907079861,-0.020537450500324086,-1.6530081333758715,-0.4441950179603285,0.05722390111668898
-0.48907530153972467,1.6362910246038609,0.06548427757808759,-1.7690391317447212,-0.48870278679606816,0.05939714771035874
-0.5292186076514857,1.6616422096866654,0.15253062166573417,-1.885261101059001,-0.5287731563543613,0.06138969198537846
-0.5640987181833771,1.6868319578290252,0.2389754773991647,-2.000602922149151,-0.5635839082983817,0.0632422460341259
-0.5939948720657575,1.712694525390551,0.32277092470871693,-2.1138057303154834,-0.5934157768501924,0.06496590525676216
-0.6196453421853998,1.7400164837881524,0.402016816736205,-2.2237202427934495,-0.6190071792679982,0.06655503409578126
-0.6418322512927478,1.769376860527753,0.47527411638337247,-2.3294638450346725,-0.6411398012461901,0.06800137293113342
-0.6612205133413713,1.8011135483164973,0.5416145749677976,-2.4304359971839786,-0.6604779904217671,0.06930099531590908
-0.6783300229271548,1.8353554788784403,0.6005376190181521,-2.5262646359481167,-0.6775411359675818,0.07045576434725719
-0.6935550226064006,1.8720735226011047,0.6518557668129205,-2.6167395677365253,-0.6927230892243008,0.07147237774157447
-0.7071927182029166,1.9111281209572484,0.6955946792335448,-2.701757697726954,-0.7063207758980763,0.07236082294363196
-0.7194687117644644,1.9523071352185235,0.7319196261377781,-2.7812855027076213,-0.7185596075142886,0.07313296113371844
-0.7305567218552651,1.995353971848568,0.7610858193744886,-2.8553361727592717,-0.7296131771851176,0.07380142214941184
