0.0,-1.0,0.0,0.0,0.0,0.0
0.00016121151272404266,-0.9992611361166577,-0.0008528228916185347,0.0001459606209403873,8.710488204196061e-05,-3.200752210109888e-05
0.0006438655599813694,-0.9970419332150187,-0.0034171315367567214,0.0005869613554551524,0.0003479128374697492,-0.00012799085474290704
0.001445019412375845,-0.993334573550548,-0.007710388073479357,0.0013323147449233524,0.0007809024887856515,-0.00028782783858343343
0.0025597635791212805,-0.9881260873891352,-0.013761485539887226,0.002397383307703737,0.001383533457535645,-0.0005113000718584666
0.003981214510496699,-0.9813984500682461,-0.02161040923716248,0.0038033264429416427,0.002152239308397119,-0.0007980708164612414
0.005700504686136201,-0.9731287325763731,-0.031307716640685955,0.005576714883193472,0.0030824178485764943,-0.0011476543246745242
0.007706770577736543,-0.9632893204554146,-0.04291378945840943,0.007748981274821442,0.00416841906284195,-0.00155937693521098
0.009987139395509543,-0.9518482199834922,-0.056497798272853936,0.010355666631005565,0.005403531202110389,-0.002032330522810495
0.012526716185432822,-0.9387694742518146,-0.07213630836414277,0.013435414495996712,0.006779965914680288,-0.0025653192327925933
0.01530857380583594,-0.9240137142677475,-0.0899114466060377,0.017028658874220462,0.008288843852687253,-0.0031568009207552468
0.018313749627872977,-0.9075388706103319,-0.10990854655903934,0.02117595014833909,0.009920182932872768,-0.003804825372348193
0.02152125448019557,-0.8893010680741847,-0.13221319593974584,0.025915867861803953,0.01166289238670225,-0.004506972206147802
0.024908101309018507,-0.8692557175055668,-0.15690763229669508,0.031282483456727114,0.013504776857598527,-0.005260292337699901
0.02844936302060658,-0.8473588039655807,-0.1840664739238001,0.037302363013346954,0.015432555969320694,-0.006061257922639311
0.03211827058503458,-0.823568347246554,-0.21375183747243837,0.04399114205896221,0.017431905764460062,-0.006905726641520678
0.03588636305828853,-0.7978459797345784,-0.2460079814873659,0.051349761600888014,0.019487528834732905,-0.007788926789101348
0.03972369990824566,-0.7701585501023348,-0.2808557198794578,0.05936052255331272,0.021583259375211963,-0.008705469562080105
0.043599142102723684,-0.7404796249565044,-0.318286956018313,0.06798318488747107,0.023702207328908306,-0.009649393862300917
0.047480701354568465,-0.7087907332170711,-0.35825977240665685,0.07715139256944976,0.025826941952744556,-0.010614246605079996
0.05133594696230182,-0.6750821903769547,-0.4006945430967881,0.0867697267484027,0.02793970963140099,-0.011593197947470038
